新北海鋼業,"新北海鋼業株式会社（しんほっかいこうぎょう、英文社名 SHIN-HOKKAI STEEL CO., LTD.）は、北海道小樽市を拠点とする鉄鋼メーカー（電気炉メーカー）。大阪製鐵および新日鐵住金グループの企業である。"
神戸製鋼所,"株式会社神戸製鋼所（こうべせいこうしょ、英: Kobe Steel, Ltd.）は、日本の大手鉄鋼メーカー企業である。略称は、神戸製鋼、神鋼（しんこう）。統一商標・国際ブランド名は、「KOBELCO」（コベルコ）。第一勧銀グループ・三和グループの一員であり、みどり会の会員企業である。"
神鋼鋼線工業,"神鋼鋼線工業株式会社（しんこうこうせんこうぎょう、英文社名:SHINKO WIRE COMPANY, LTD.）は神戸製鋼グループの鋼材などを製造・販売する企業。"
石川可鍛製鉄,"石川可鍛製鉄株式会社（いしかわかたんせいてつ、英語表記ISHIKAWA MALLEABLE IRON CO.,LTD.）は、ダクタイル鋳鉄の製造、機械加工を行うメーカー。本社は石川県かほく市に有する。"
川崎製鉄,川崎製鉄株式会社（かわさきせいてつ、英文社名：Kawasaki Steel Corporation）は、日本の大手鉄鋼メーカーJFEスチール株式会社のかつての商号（会社名）である。略称は川鉄（かわてつ）。1950年に川崎重工業（川崎重工）より独立して発足してから、2003年に日本鋼管 (NKK) との間で事業統合しJFEスチールに商号を変更するまで、この川崎製鉄を商号とした。この項目では、JFEスチールが川崎製鉄という商号であった期間について記述する。
大阪製鐵,"大阪製鐵株式会社（おおさかせいてつ、英文社名 OSAKA STEEL CO., LTD.）は、大阪を本拠とする鉄鋼メーカー（電気炉メーカー）。新日鐵住金グループの企業である。"
大同特殊鋼,"大同特殊鋼株式会社（だいどうとくしゅこう、英: Daido Steel Co., Ltd.）は、量産型特殊鋼企業特殊鋼専業メーカーである。"
大平洋金属,"大平洋金属株式会社（たいへいようきんぞく、英: Pacific Metals Co., Ltd.）は、青森県八戸市に拠点を置くフェロアロイ（合金鉄）メーカー。フェロニッケル製錬の大手企業である。社名の読みは「たいへいよう」で英文社名も「Pacific」を使うが、大平洋金属であり太平洋金属ではない。"
大和工業,"大和工業株式会社（やまとこうぎょう、英: Yamato Kogyo Co., Ltd.）は、ヤマトスチール株式会社や大和軌道製造株式会社などを傘下に置く日本の持株会社、および同社を頂点とする企業グループ。"
大和重工,大和重工株式会社（だいわじゅうこう）は、広島県広島市安佐北区可部に本社をおく鋳造メーカー。
拓南製鐵,拓南製鐵株式会社（たくなんせいてつ）とは、鉄鋼業を営む株式会社。沖縄県内唯一の電気炉メーカーである。鉄筋コンクリート用鉄筋、バーインコイル、異形コイル、シルバー鉄筋を製造販売している。拓南製鐵株式会社を中核に関係会社11社で拓南グループ（拓伸会）を構成している。2005年3月期の法人申告所得で沖縄県全体で5位となっている。
中央可鍛工業,"中央可鍛工業株式会社（ちゅうおうかたんこうぎょう、CHUO MALLEABLE IRON CO., LTD. ）は、日本の金属素形材メーカー。資本金10億3600万円。主力はトヨタ自動車およびトヨタグループ向け自動車用部品の開発生産。他に、産業車両用部品、産業用ロボット部品、オフィス家具も開発生産。近年、中国における事業展開も積極的に行っている。社名の可鍛（かたん）とは可鍛鋳鉄のことであるが、現在はより高強度なダクタイル鋳鉄に材質変更されている。また、アルミダイカストなども製造している。"
中央電気工業,"中央電気工業株式会社（ちゅうおうでんきこうぎょう、Chuo Denki Kogyo Co., Ltd. ）は、新潟県妙高市に本社を置くマンガン合金鉄や水素吸蔵合金、マンガン系化学品などを製造、販売する企業である。"
中山製鋼所,株式会社中山製鋼所（なかやませいこうじょ）は、大阪市大正区に本社を置く鉄鋼メーカーである。
中部鋼鈑,"中部鋼鈑株式会社（ちゅうぶこうはん、英文社名 Chubu Steel Plate Co., Ltd.）は、愛知県名古屋市に本社を置く電気炉メーカー。主に厚鋼板の製造を行っている。日本で唯一、厚鋼板製造を専業としている電気B炉メーカーである。名古屋証券取引所第一部単独上場銘柄のひとつである（証券コードは5461）。"
朝日工業,"朝日工業株式会社（あさひこうぎょう、英文社名  Asahi Industries Co., Ltd.）は、東京都豊島区に本社を置く電気炉メーカー。主に異形棒鋼の製造を行っている。鉄鋼建設資材事業比率70％。"
唐栄鉄工廠,唐栄鉄工廠（とうえいてっこうしょう）は台湾の企業家である唐榮が1940年に創立した民営企業である。
東京製鐵,東京製鐵株式会社（とうきょうせいてつ）は日本の鉄鋼メーカー。東京都千代田区に本社を置く電炉メーカーである。
東京鐵鋼,東京鐵鋼株式会社（とうきょうてっこう）は、栃木県小山市に本社を置く鉄筋コンクリート用棒鋼などを製造、販売する電気炉メーカーである。なお、小山市には東京鋼鐵も工場を構えているが、資本関係もなく別会社である。
東国製鋼,東国製鋼（とうごくせいこう、朝鮮語：、英語：Dongkuk Steel）は、大韓民国（韓国）の鉄鋼メーカーである。鉄スクラップを原料とし電気炉を用いて鋼材を製造する、電気炉メーカーと呼ばれる鉄鋼メーカーの一つ。コンクリート用の鉄筋（異形棒鋼）や構造用の形鋼を製造するが、他社から購入した半製品を用いて厚板も圧延する。粗鋼の年間生産量は約300万トンで、世界第49位、韓国国内ではポスコ・現代製鉄に続く第3位。本社はソウル特別市。製造拠点は、慶尚北道浦項市にある浦項製鋼所、仁川広域市にある仁川製鋼所、釜山広域市にある釜山工場、忠清南道唐津市にある唐津工場の4か所である。また、2014年現在、ブラジル北東部セアラ州にて大規模なスラブ製造工場の建設を進めており、2015年以降に操業開始を予定している。
東北特殊鋼,"東北特殊鋼株式会社（とうほくとくしゅこう、英: Tohoku Steel Co., Ltd.）は、宮城県柴田郡村田町に本社を置く大同特殊鋼株式会社の関連会社で、特殊鋼の製造、加工、販売を行う企業である。東北大学工学部および同金属材料研究所のほか、本多光太郎が協力・支援し設立された。1997年9月19日、旧長町工場跡地に関連会社である東特エステートサービスによって建設されたSCを、西友が賃借した上で、ザ・モール仙台長町が開業している。"
東洋鋼鈑,"東洋鋼鈑株式会社（とうようこうはん、Toyo Kohan Co.,Ltd.）は日本の鉄鋼メーカー。東証第1部上場。東洋製罐グループの冷間圧延メーカー。"
日亜鋼業,"日亜鋼業株式会社（にちあこうぎょう、英: NICHIA STEEL WORKS, LTD.）は、兵庫県尼崎市に本社を置く鉄鋼二次製品メーカー。新日鐵住金（旧新日本製鐵（新日鉄））のグループ企業である。"
日新製鋼,"日新製鋼株式会社（にっしんせいこう、英文表記：Nisshin Steel Co., Ltd.）は、東京都千代田区丸の内に本社を置く高炉メーカーである。"
日新製鋼ホールディングス,"日新製鋼ホールディングス株式会社（にっしんせいこうホールディングス、英: Nisshin Steel Holdings Co., Ltd.）は、高炉メーカー日新製鋼と鉄鋼メーカー日本金属工業を傘下に持つ持株会社であった企業。2014年4月1日に3社が合併し、日新製鋼株式会社に社名変更した。以降については日新製鋼の項目を参照。"
日鉄鋼管,"日鉄鋼管株式会社（にってつこうかん、英文社名 Nittetsu Steel Pipe Co., Ltd.）は、かつて存在した新日鐵住金グループの鋼管メーカーである。"
日鉄住金鋼管,"日鉄住金鋼管株式会社（にってつすみきんこうかん、英文社名：NIPPON STEEL & SUMIKIN PIPE CO,LTD.）は、東京都千代田区に本社を置く、新日鐵住金グループの溶接鋼管を製造するメーカーである。"
日鉄住金鋼板,日鉄住金鋼板株式会社（にってつすみきんこうはん、英文社名 NIPPON STEEL & SUMIKIN COATED SHEET CORPORATION）は、めっき鋼板などの表面処理鋼板を主力とする建築物用鋼板メーカーである。新日鐵住金が出資している。略称は「NISC」。
日本カタン,日本カタン株式会社（にっぽんカタン-）は、日本の製造メーカー。住友商事の完全子会社。
日本金属,"日本金属株式会社（にっぽんきんぞく、英文社名 NIPPON KINZOKU CO., LTD.）は、日本の鉄鋼メーカー。普通鋼・特殊鋼の圧延を主力とする。"
日本金属工業,"日本金属工業株式会社（にっぽんきんぞくこうぎょう、英文名称:Nippon Metal Industry Co., Ltd.）は、かつて存在した日本の鉄鋼メーカー。2012年10月に日新製鋼と経営統合し日新製鋼ホールディングスの完全子会社となったが、2014年4月1日に日新製鋼ホールディングス及び日新製鋼と合併し、解散した。"
日本高周波鋼業,"日本高周波鋼業株式会社（にっぽんこうしゅうはこうぎょう、Nippon Koshuha Steel Co.,Ltd.）は、特殊鋼老舗メーカー。"
日本重化学工業,日本重化学工業株式会社（にほんじゅうかがくこうぎょう）は、東京都に本社を置く重化学工業メーカー。
日本精線,"日本精線株式会社（にっぽんせいせん、英: Nippon Seisen Co., Ltd.）は、大阪府大阪市中央区に本社を置くステンレス鋼線メーカーである。かつては日本冶金工業のグループ企業だったが、2007年大同特殊鋼の連結子会社となった。"
日本鋳造,日本鋳造株式会社（にっぽんちゅうぞう、英: Nippon Chuzo K.K.）は、鋳鋼、鋳鉄品の製造を行っている日本の企業である。JFEホールディングスグループ。
