コムシスホールディングス,コムシスホールディングス株式会社（COMSYS Holdings Corporation）は、東京都品川区に本社を置き、日本コムシス株式会社を中心とした、サンワコムシスエンジニアリング株式会社、株式会社TOSYS、株式会社つうけん、コムシス情報システム株式会社等の情報通信工事事業、電気設備工事事業及び情報処理関連事業等を行う子会社の経営管理等を行う企業。東京証券取引所第一部に上場している。日経平均銘柄としても選ばれている。
コムシスモバイル,コムシスモバイル株式会社は、コムシスグループの移動体通信工事を担う企業。2012年10月1日に東京通建が日東通建を合併して商号変更した。
サーラ住宅,"サーラ住宅株式会社（サーラじゅうたく、英: SALA HOUSE CO., LTD.）は、愛知県豊橋市に本社を置く住宅メーカーでサーラグループの構成会社。"
サイタホールディングス,サイタホールディングス株式会社（英: SAITA CORPORATION）は、福岡県朝倉市に本社を置く純粋持株会社。福岡証券取引所単独上場銘柄のひとつである（証券コードは1999）。
さとうベネック,株式会社さとうベネックは、大分県大分市に本社を置く総合建設会社（ゼネコン）である。
サンテック_(企業),株式会社サンテックは、東京都千代田区に本社を置く独立系電気工事会社の大手企業である。
サンハウジング,"株式会社サンハウジング（英: Sunhousing Co.,Ltd）は、愛知県豊橋市小松町に本社を置く注文住宅会社である。"
サンマックス,株式会社サンマックスは、日本の床暖房販売会社である。ただし独自に開発した商品に関してはメーカーとしての立場も持つ。主にメカ・エンジの床暖房の販売・施工を行っているが、他に太陽光発電システムの販売・施工などを行っている。創業者であり代表取締役である佐藤千恵美は、元バスケットのプロプレイヤーであり、日本がボイコットしたモスクワ五輪において、バスケットボール女子日本代表であったという異色の経歴を持つ（予選開催中に日本がボイコットを表明したため、日本は出場権を得ていない）。
サンヨーホームズ,サンヨーホームズ株式会社は、大阪市を拠点に戸建住宅やマンションの設計・販売・施工を行っている住宅メーカーである。それまでクボタ傘下だった住宅メーカー「クボタハウス」の全株式を三洋電機が2002年（平成14年）に取得して発足した。
サンワコムシスエンジニアリング,サンワコムシスエンジニアリング株式会社（以下「サンコム」と表記する）は、電気通信工事、電気工事などの事業を行う日本の企業である。持株会社「コムシスホールディングス株式会社」傘下に3社ある統括事業会社の1つ。
サンワハウス,株式会社サンワハウスは、愛知県名古屋市中区に本社があり、東海3県下を主体に、関東、北陸地区に支社営業所を持つ企業である。太陽光発電システム・オール電化システム・蓄電システム販売施工を主力事業とし、住まいのリフォームを専門とする会社である。
シーエヌ建設,"シーエヌ建設株式会社（シーエヌけんせつ、英: CN Construction Co.,Ltd.）は、愛知県名古屋市中村区に本社を置くJR東海グループの建設会社である。"
シーキューブ_(電気通信工事),"シーキューブ株式会社（英: C-Cube Co., Ltd.）は、主として電気通信工事を行っている会社。株式会社シーキューブという会社も存在するが関係は無い。名古屋証券取引所第一部単独上場銘柄のひとつである（証券コードは1936）。"
シーテック_(電設),株式会社シーテック（英: C-TECH CORPORATION.）は、愛知県名古屋市に本社がある中部電力グループの電気設備工事、電力関連工事、土木工事、電気通信事業、ケーブルテレビなどを行う総合設備企業である。なお、同じ商号でテクノプロ・ホールディングスの人材派遣会社とは資本、人的ともに無関係である。
シード平和,"シード平和株式会社（シードへいわ、英: SEEDHEIWA CO., LTD.）は、京都市山科区に本社を置く建設会社である。"
ジェイアール西日本ビルト,株式会社ジェイアール西日本ビルト（ジェイアールにしにほんビルト、JR　WEST　BUILT　CO.LTD.）は、兵庫県尼崎市潮江に本社を置く建設会社である。大鉄工業株式会社の連結子会社である。
ジェイアール東海建設,"ジェイアール東海建設株式会社（ジェイアールとうかいけんせつ、英: JR Tokai Construction Co., Ltd.）は、愛知県に本社を置く東海旅客鉄道(JR東海)の完全子会社（連結子会社）。主に鉄道関連の土木・建築などを行なっている。"
ジオパワーシステム,株式会社ジオパワーシステムは、山口県美祢市秋芳町別府に本社を置く住宅関連企業。長門市に本拠を置く建設会社東光工業の研究部門が独立したもので、地中熱利用換気システム「ジオパワーシステム」の研究とマーケティングを行っている。
ジョー・コーポレーション_(愛媛),株式会社ジョー・コーポレーションは、愛媛県松山市に本社を置く総合建設会社。
シンクレイヤ,シンクレイヤ株式会社（Synclayer Inc.）は、愛知県名古屋市中区に本社を置くケーブルテレビ事業者向けのソリューションを行う企業。
しんせつ,株式会社 木の城 しんせつは、旧木の城たいせつの役員、社員で創業を開始し住宅の設計、施工、新築、増改築、リフォームを行っている北海道滝川市に本社をおく住宅メーカー企業である。社名は「親切」、北海道の「新雪」から由来。キャッチコピーは「すべての方にしんせつ対応」。
スウェーデンハウス,"スウェーデンハウス株式会社(英文社名： SWEDEN HOUSE Co.,Ltd.)は、東京都世田谷区に本社を置き、北欧スウェーデンの輸入住宅を専門に扱う住宅メーカーである。"
スキーマ建築計画,スキーマ建築計画（-けんちくけいかく）は、日本のアトリエ系建築設計事務所。
スタジオ宙,スタジオ宙（-みゅう）は、郡裕美と遠藤敏也が主宰する日本のアトリエ系建築設計事務所。東京都武蔵野市の事務所のほかに、ニューヨークにも事務所を構える。主宰の郡裕美（1960年-　）は、日本の女性建築家で、コロンビア大学准教授。イエール大学講師。愛知県生まれ。1983年、京都府立大学生活科学部住居学科卒業。共同制作、アルテック建築研究所を経て、1991年、スタジオ宙設立。1994年、コロンビア大学大学院建築学修士課程修了。1996年 パーソンズ・スクール・オブ・アート講師 。遠藤敏也（1961年-　）は日本の建築家。静岡県生まれ。1984年、工学院大学工学部建築学科卒業。1984～1989年 一級建築士事務所共同制作勤務。1989～1991年 フリーで設計活動し、1991年スタジオ宙設立に参画。1996年、OMソーラー地域建築賞最優秀賞。1998年、東京建築士会住宅建築賞。インテリアプランニング賞建築大臣賞。1999年、東京都建築士事務所協会東京建築賞。2001年、千葉県建築文化賞。ベルリン・プレンスラウアーヘルグ地下貯水場でのインスタレーションDefragmentation/redで、2001年英国The Architectural review賞。HouseOfShadows（東京都武蔵野市）で、2002年英国The Architectural review賞。2002年、大阪府街並み賞受賞。おもな作品に、安雲野の野舞台（1991年・週末住宅）、FlanboFuga（2002年、国分寺市）、国立theα（2001年）、杉並久我山郵便局（1999年）、喫茶エデンの東（1996年、兵庫県）Loopa（1997年、東京都中野区）、Demodel Project６（1997年、三鷹市）、西大路花屋町の長屋（1999年、京都市）、天竜川の家（2000年）、三鷹井の頭郵便局（1996年）、桜はうす今泉（1999年）、株式会社しゅはり本店（1999年）、武蔵野市立テンミリオンハウス（2000年）、吉祥寺本町在宅介護支援センター、BH0711、「O・F」など多数。
スルガコーポレーション,株式会社スルガコーポレーションは、神奈川県横浜市神奈川区に本社を置く建設事業、不動産事業を行う企業である。
セイホク,セイホク株式会社（セイホク、英: SEIHOKU CORPORATION）は、日本最大の合板メーカーグループである。
セキスイエクステリア,セキスイエクステリア株式会社は、東京都新宿区に本社を置き、外構造園、土木等エクステリア全般を取り扱う企業である。
セキスイハイム山陽,セキスイハイム山陽株式会社（せきすいはいむさんよう）は、兵庫県姫路市に本社を置く、積水化学工業（株）が売り出したユニット住宅「セキスイハイム」の代理店として昭和47年3月に美樹工業株式会社および積水化学工業株式会社の出資で設立された株式会社。播磨地区を中心に、セキスイハイム住宅の販売・設計・施工管理およびインテリア・エクステリア・リフォーム・アフターメンテナンスなど住宅関連事業を実施。「環境」「快適」「健康」をキーワードに、太陽光発電、ホームエレベーター、24時間換気システムを標準仕様とし、姫路をはじめ相生・赤穂・加古川・高砂・小野市などに住宅展示場・ショールームを開設している。
セコムアルファ,セコムアルファ株式会社は、セコムグループの一員で、自動消火システムや非常用浄水器の開発・製造を行っている企業である。
セコムテクノサービス,"セコムテクノサービス株式会社（SECOM Techno Service Co., Ltd.）は、セコムグループの一社でセキュリティーに関する設備工事・保守を行う企業。2011年7月1日をもってセコム株式会社と合併した。"
セレコーポレーション,株式会社セレコーポレーション（せれこーぽれーしょん）は、東京都中央区に本社を置くアパートの建築を主としている建築会社である。
ソネック,株式会社ソネックは、兵庫県高砂市曽根町に本店を置く、日本の建設会社である。
ソルコム,株式会社ソルコムは、広島県広島市中区に本社を置く建設会社である。事業の中心はNTT西日本の電気通信設備工事である。
ダイオーエンジニアリング,"ダイオーエンジニアリング株式会社（だいおーえんじにありんぐ、DAIO ENGINEERING CO.,LTD）は、大王製紙グループのエンジニアリング会社。環境関連機器などのエンジニアリング、産業用機械・動力機械の製作・修理・管理・販売や検査装置・自動製函などの電子機器の製造・販売を手がけている。"
ダイキンエアテクノ,ダイキンエアテクノ株式会社は、東京都墨田区に本店を置くダイキングループの施工会社でダイキン工業の完全子会社である。自社でサービス網を持ち、空調システムの提案・設計・施工・保守を一元的に行う事業を展開している。
ダイセキ環境ソリューション,"株式会社ダイセキ環境ソリューション（ダイセキかんきょうソリューション、英: Daiseki Eco. Solution Co., Ltd.）は、愛知県名古屋市港区と東京都港区に本社を置く企業である。"
ダイダン,"ダイダン株式会社（DAI-DAN Co., Ltd.）は、管工事及び電気設備工事業を行う会社である。本社は大阪府大阪市西区江戸堀1丁目9番25号。"
ダイチ,ダイチ株式会社は、富山県の建設会社。地質調査や斜面防災施設の施工などを行う。またスポーツ振興活動にも取り組んでいる。
タカカツホールディングス,株式会社タカカツホールディングスは、宮城県大崎市に本社を置く事業持株会社。住宅、リフォーム、建材の3事業部から構成される。かつては、ホームセンターを手がけていた。
タケダ造園,株式会社タケダ造園（タケダぞうえん）は島根県出雲市下横町に本社をおき、造園・外構・エクステリア工事を担う中小企業である。創業者は竹田雅彦。携わった物件のいつくかは本社のある島根県や出雲市主宰の賞のほか、建設省主宰の賞でも評価されている（『沿革』節参照）。
タマホーム,タマホーム株式会社（英称:Tama Home.Co.Ltd.）は、日本の住宅会社。1998年6月3日設立。以前、本社は福岡市にあり、福岡県を中心に九州地方を基盤としていたが、2004年6月に大阪本社（現・関西地区本部）、2005年6月に東京本社（現・本社）をそれぞれ開設し、本店登記も東京に移転した上で全国展開を図っている。
チャイナボーチー,チャイナボーチーはケイマン諸島に籍を置く株式会社である。主な活動の場は中華人民共和国（中国）であるが、日本の東京証券取引所第一部に株式を公開している。 中国本土の企業として初めて東京証券取引所第一部に上場した企業としても知られる。2012年11月12日をもってシー・ビー・イー・エス・ホールディングス・リミテッド （CBES Holdings Ltd.）に吸収合併され、上場廃止となった。シー・ビー・イー・エス・ホールディングス・リミテッドが存続会社となり、チャイナボーチーは消滅会社となったため、現在は存在していない。
つうけん,株式会社つうけんは、北海道札幌市白石区に本社を置く電気通信工事業者である。
つまりぬき24,有限会社つまりぬきにじゅうよん（英文名称Tsumarinuki24）は、主として集合住宅の、給水設備や排水設備のメンテナンスを中心に行っていた特例有限会社。「つまりぬき24」の名称で知られるが、正式な社名は平仮名表記である。トルネード工法によりISO認証を取得していた。2010年2月2回目の不渡りを出して以降、電話が一切接続されず一方的に連絡不能となったが、それに関する公告は一切ない。
ティエムシー,"株式会社ティエムシー (TMC Co., Ltd.) は、東京都多摩市に本社を置いていた住宅リフォームメーカー。旧社名ペイントハウス。"
デザインオフィスライン,"株式会社デザインオフィス ライン（英称: Design Office LINE Co.,Ltd.）は、東京都渋谷区に本社を置くデザイン会社である。インテリアデザインはもとより、空間デザインのコンサルティングからプロデュースまでを総合的に行う企業。"
テスコ_(建設),株式会社テスコは、山梨県甲府市および東京都三鷹市に本社を置くすかいらーくグループを中心とする商業施設の建設、改装を行う企業である。
テラジマアーキテクツ,"株式会社テラジマアーキテクツ（英: TERAJIMA ARCHITECTS Co.,Ltd.）は、東京都目黒区に本社を置く企業である。東京都、神奈川県を中心にシンプルモダン、和モダンテイストを柱としたデザインの注文住宅の設計・施工を行っている会社。「光と風」をテーマに、住み心地とデザインにもこだわった家づくりを設計ポリシーとしている。"
ドゥ・ベストホーム,ドゥ・ベストホーム株式会社（どぅ・べすとほーむ、英文社名：Do Best Home corporation）は千葉県市川市に本社をおく、賃貸住宅や賃貸マンション、店舗やオフィスビルの企画など管理から施工を行う建設業を主とした企業。
トーエネック,株式会社トーエネック（英: Toenec Corporation.）は、愛知県名古屋市中区に本社を置く中部電力グループの電気設備工事、電力関連工事、電気通信工事などを行う総合設備企業である。業務は中部電力エリアの愛知県、長野県、岐阜県、三重県、静岡県を中心に行っている。社名のTOENECは、TOKAI ENERGY ENGINEERING and CONSTRUCTION の頭文字を繋いだものである。マスコットキャラクターはつながルン。
トーシス新潟,株式会社トーシス新潟（トーシスにいがた）は、新潟県新潟市西区に本社を置く、新潟県を中心とする情報通信工事事業、電気設備工事事業を行う企業である。長野県長野市に本社を置くTOSYSの子会社。
トマック,株式会社トマック（とまっく）は、千葉県に本社を置く建設会社。
トヨタウッドユーホーム,トヨタウッドユーホーム株式会社（英文社名:TOYOTA WOODYOU HOME）は、栃木県宇都宮市に本社を置く木造ハウスメーカーである。主に北関東を中心に事業展開している。現在はトヨタグループに属している。
トヨタホーム,トヨタホーム株式会社（英語：Toyota Housing Corporation）は、日本のハウスメーカー、および同社が展開する住宅のブランド名（TOYOTA HOME）である。コーポレートコピーは 「人生をごいっしょに。」「Sincerely for You」。
トライアロー,トライアロー株式会社は、東京都港区に本社を置く、ブロードバンド(通信)、IT、電気電子、建設、プラント・インフラストラクチャー分野で、人材派遣や人材紹介事業、ソフトウェア開発や運用・保守などを展開する企業。
